Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2021-05-27 16:18:46,VR2W-137355,A69-1601-62147,,,,,12
2021-05-27 16:26:07,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 16:27:06,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 16:29:00,VR2W-137355,A69-1601-62147,,,,,12
2021-05-27 16:29:45,VR2W-137355,A69-1601-62150,,,,,12
2021-05-27 16:34:12,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 16:37:24,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 16:38:24,VR2W-137355,A69-1601-62147,,,,,12
2021-05-27 16:41:26,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 16:45:02,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 16:46:58,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 16:48:11,VR2W-137355,A69-1601-62147,,,,,12
2021-05-27 16:51:33,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 16:55:42,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 16:57:02,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 16:58:42,VR2W-137355,A69-1601-62147,,,,,12
2021-05-27 17:00:42,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 17:05:57,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 17:06:07,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 17:08:41,VR2W-137355,A69-1601-62147,,,,,12
2021-05-27 17:09:57,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 17:15:14,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 17:15:25,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 17:19:24,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 17:19:34,VR2W-137355,A69-1601-62147,,,,,12
2021-05-27 17:24:26,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 17:25:18,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 17:29:14,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 17:33:46,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 17:36:00,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 17:39:51,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 17:40:46,VR2W-137355,A69-1601-62147,,,,,12
2021-05-27 17:43:24,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 17:46:22,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 17:50:01,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 17:50:38,VR2W-137355,A69-1601-62147,,,,,12
2021-05-27 17:53:38,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 17:56:03,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 17:59:18,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 18:01:18,VR2W-137355,A69-1601-62147,,,,,12
2021-05-27 18:03:02,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 18:06:22,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 18:08:49,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 18:12:47,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 18:15:57,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 18:18:48,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 18:21:05,VR2W-137355,A69-1601-62147,,,,,12
2021-05-27 18:23:15,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 18:26:04,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 18:29:42,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 18:33:07,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 18:35:15,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 18:40:27,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 18:43:47,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 18:44:35,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 18:50:53,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 18:54:07,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 18:54:11,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 19:00:43,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 19:03:43,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 19:04:21,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 19:11:17,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 19:13:38,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 19:13:52,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 19:21:23,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 19:23:08,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 19:30:32,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 19:32:37,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 19:33:11,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 19:39:46,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 19:42:31,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 19:44:08,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 19:49:10,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 19:53:18,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 19:55:00,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 19:58:56,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 20:03:48,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 20:05:42,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 20:09:23,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 20:13:46,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 20:16:02,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 20:19:13,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 20:24:38,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 20:25:39,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 20:29:51,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 20:35:19,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 20:35:50,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 20:40:03,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 20:45:11,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 20:45:40,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 20:49:25,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 20:54:49,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 20:55:18,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 20:59:06,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 21:05:03,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 21:05:31,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 21:09:22,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 21:14:28,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 21:14:55,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 21:15:32,VR2W-137355,A69-1601-62150,,,,,12
2021-05-27 21:18:53,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 21:24:16,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 21:24:41,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 21:28:50,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 21:34:48,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 21:35:09,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 21:39:42,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 21:44:49,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 21:45:01,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 21:50:21,VR2W-137355,A69-1601-62149,,,,,12
2021-05-27 21:55:44,VR2W-137355,A69-1601-62151,,,,,12
2021-05-27 21:55:49,VR2W-137355,A69-1601-62148,,,,,12
2021-05-27 22:00:38,VR2W-137355,A69-1601-62149,,,,,12
